Time,Day,Date,T.Max,T.Min,Rain,Evap,Radn,VP,RHmaxT,RHminT,Soil_Temperature
20130415,105,15/04/2013,35.2,21,0,7.2,23.6,25.5,44.8,100,26.49
20130416,106,16/04/2013,35.8,20.3,0,4.5,24.3,26.6,45.3,100,26.29
20130417,107,17/04/2013,35.8,20.5,0,7.8,23.4,23.2,39.5,96.2,26.42
20130418,108,18/04/2013,36.1,19.6,0,6,24.7,24.2,40.5,100,25.98
20130419,109,19/04/2013,36.1,18.2,0,6.3,24.1,22.1,37,100,25.12
20130420,110,20/04/2013,36.3,18.9,0,7.8,24.1,25.6,42.4,100,25.63
20130421,111,21/04/2013,36.4,18.8,0,6,24.2,21.7,35.7,100,25.61
20130422,112,22/04/2013,36.6,18.1,0,5.9,23.9,23.9,38.9,100,25.25
20130423,113,23/04/2013,36.2,19.5,0,6,23.8,25.3,42.1,100,25.96
20130424,114,24/04/2013,35.2,18,0,7.7,23.5,22.4,39.4,100,24.65
20130425,115,25/04/2013,35.3,18.7,0,8,23.3,23,40.2,100,25.12
20130426,116,26/04/2013,34,16.4,0,8.1,23.7,13.2,24.8,70.8,23.21
20130427,117,27/04/2013,34,15.1,0,6.3,23.1,15.9,29.9,92.7,22.41
20130428,118,28/04/2013,34.9,16.9,0,5.5,22.5,20.9,37.4,100,23.86
20130429,119,29/04/2013,34.1,18.4,0,6.6,22,21.8,40.8,100,24.47
20130430,120,30/04/2013,34.2,15.4,0,7.9,22.6,17.5,32.5,100,22.67
20130501,121,1/5/2013,35,16.8,0,6.7,22.8,20,35.6,100,23.84
20130502,122,2/5/2013,35.4,20.8,0,7.9,21.5,23,40,93.7,26.45
20130503,123,3/5/2013,36,21.3,0,6.5,22.3,25.4,42.7,100,26.98
20130504,124,4/5/2013,35.5,21.4,0,7.6,21.8,27.5,47.6,100,26.85
20130505,125,5/5/2013,34.9,21.1,0,6.9,21.7,25.7,46,100,26.44
20130506,126,6/5/2013,35.4,20.3,0,7.8,22.1,25.9,45.1,100,26.14
20130507,127,7/5/2013,34.4,18.9,0,7.3,21,22.3,41,100,24.89
20130508,128,8/5/2013,33.7,15.8,0,5.5,22,20.8,39.8,100,22.72
20130509,129,9/5/2013,34.2,19.5,0,4.8,21.3,24.2,45,100,25.18
20130510,130,10/5/2013,34.9,21.4,0,7.5,20.6,26.3,47,100,26.62
20130511,131,11/5/2013,34.1,25,0,5.9,19.3,26.5,49.5,83.7,28.52
20130512,132,12/5/2013,34.7,19.6,0,6.8,21.4,24.6,44.5,100,25.44
20130513,133,13/05/2013,33.7,20.1,0,6.7,18.9,24.5,46.8,100,25.36
20130514,134,14/05/2013,32.6,20,0,5,20.8,17.7,36,75.7,24.87
20130515,135,15/05/2013,32.8,19.5,0,5.8,19.6,21,42.2,92.7,24.64
20130516,136,16/05/2013,32.1,22.3,0,4.8,12.5,25,52.3,92.9,26.09
20130517,137,17/05/2013,33.8,20.7,0,4.6,18.6,15.9,30.2,65.2,25.77
20130518,138,18/05/2013,34.4,22.6,0,4.7,17.1,27.1,49.8,98.9,27.16
20130519,139,19/05/2013,34.3,22.1,0,5.7,19.3,24.7,45.7,92.9,26.82
20130520,140,20/05/2013,34.4,22.5,0,5.8,18.8,26.5,48.7,97.3,27.1
20130521,141,21/05/2013,35.2,22.3,0,5.9,19.2,27.2,47.8,100,27.29
20130522,142,22/05/2013,34.5,23,0,4.8,13.4,27.7,50.6,98.6,27.45
20130523,143,23/05/2013,33.6,24.6,0,8,15.4,25.2,48.4,81.5,28.08
20130524,144,24/05/2013,27.9,20.3,0,8.2,20.2,11.3,30.1,47.5,23.24
20130525,145,25/05/2013,27,14.2,0,6.6,21.6,10,28.1,61.8,19.15
20130526,146,26/05/2013,29,11.1,0,5.2,20.7,11.1,27.7,84.1,18.02
20130527,147,27/05/2013,31.1,16.3,0,5.4,20.2,13.1,29,70.7,22.02
20130528,148,28/05/2013,32.1,16.8,0,5.9,19.8,18.8,39.3,98.3,22.72
20130529,149,29/05/2013,31.8,19.7,0,5.3,18,23.7,50.4,100,24.38
20130530,150,30/05/2013,31.9,15.7,0,6.1,19.3,21.5,45.5,100,21.96
20130531,151,31/05/2013,33.6,18,0,5.8,19.4,21.4,41.1,100,24.03
20130601,152,1/6/2013,33.8,18.5,0,6.4,20.5,22.7,43.2,100,24.42
20130602,153,2/6/2013,33.3,17.1,0,7.8,19.8,20.5,40.1,100,23.36
20130603,154,3/6/2013,31.3,17.1,0,7.4,20.1,13.5,29.5,69.3,22.59
20130604,155,4/6/2013,30.4,13.4,0,5.4,19.8,12.3,28.3,80.1,19.97
20130605,156,5/6/2013,32.6,16.9,0,5.5,18.5,21,42.7,100,22.97
20130606,157,6/6/2013,31.6,20.8,0,5.7,18,22.9,49.3,93.3,24.98
20130607,158,7/6/2013,33.2,20.3,0,6.2,19.2,21.8,42.9,91.6,25.29
20130608,159,8/6/2013,32.4,17.6,0,6,19.4,21.8,44.8,100,23.32
20130609,160,9/6/2013,32.5,15.8,0,6.3,19.6,19.6,40.1,100,22.26
20130610,161,10/6/2013,32.2,16.3,0,5.5,18.3,21,43.7,100,22.45
20130611,162,11/6/2013,33.9,16.5,0,5.5,19.4,22.3,42.2,100,23.23
20130612,163,12/6/2013,34.5,17.3,0,6,19.4,18.7,34.2,94.7,23.95
20130613,164,13/06/2013,33.2,17.4,0,6.9,19.6,17.5,34.4,88.1,23.51
20130614,165,14/06/2013,31.4,16.4,0,7,19.5,16.8,36.6,90.1,22.2
20130615,166,15/06/2013,28.8,14.8,0,5.5,19.8,8.8,22.2,52.3,20.21
20130616,167,16/06/2013,29.5,10,0,6.8,19.5,8.6,20.9,70.1,17.54
20130617,168,17/06/2013,30.9,9.6,0,5.4,20.3,10.3,23.1,86.2,17.84
20130618,169,18/06/2013,30.9,10.7,0,5.5,19.9,8.1,18.1,63,18.51
20130619,170,19/06/2013,30.4,13.7,0,6,15.9,15.6,35.9,99.6,20.16
20130620,171,20/06/2013,27.8,20.1,0,6.4,10.7,11.9,31.9,50.6,23.08
20130621,172,21/06/2013,30.4,20.5,0,7.9,14.7,8.6,19.8,35.7,24.33
20130622,173,22/06/2013,29.8,20.1,0,5.8,17.6,11.9,28.4,50.6,23.85
20130623,174,23/06/2013,30.3,15.8,0,7.3,19.5,9.4,21.8,52.4,21.41
20130624,175,24/06/2013,31.3,13.8,0,5.2,19.4,13.3,29.1,84.3,20.57
20130625,176,25/06/2013,32.5,13.6,0,6,19.5,11.9,24.3,76.5,20.91
20130626,177,26/06/2013,33.2,14.3,0,5.5,19.2,12.1,23.8,74.3,21.61
20130627,178,27/06/2013,33.4,16.3,0,5.2,19,18.1,35.2,97.7,22.91
20130628,179,28/06/2013,33.3,16,0,7.1,19,13.9,27.2,76.5,22.69
20130629,180,29/06/2013,31.8,15.6,0,7.3,18.7,12.5,26.6,70.6,21.86
20130630,181,30/06/2013,29.2,15.7,0,10.4,19.5,8.8,21.7,49.4,20.92
20130701,182,1/7/2013,26.6,17.1,0,7.9,19.8,6.4,18.4,32.8,20.77
20130702,183,2/7/2013,26.5,9.1,0,6.6,20.5,6.5,18.8,56.3,15.83
20130703,184,3/7/2013,28.2,7.8,0,5.6,20.2,11.6,30.3,100,15.69
20130704,185,4/7/2013,30.6,12.4,0,4.7,19.1,17,38.7,100,19.44
20130705,186,5/7/2013,31.1,15.2,0,5.2,19.6,13.7,30.3,79.4,21.35
20130706,187,6/7/2013,32.4,15,0,7.4,19.3,16.3,33.5,95.6,21.73
20130707,188,7/7/2013,32.9,19.8,0,6.3,19,11.8,23.6,51.1,24.87
20130708,189,8/7/2013,32.9,18.5,0,7.5,16.3,19.5,39,91.6,24.07
20130709,190,9/7/2013,32.6,20.8,0,7.8,19.2,19.5,39.6,79.4,25.36
20130710,191,10/7/2013,32.4,17.2,0,6.4,19.6,19.8,40.7,100,23.08
20130711,192,11/7/2013,32.5,16.5,0,6.3,19.5,18.2,37.2,97,22.69
20130712,193,12/7/2013,32.4,17.3,0,6.2,16.6,21.7,44.6,100,23.14
20130713,194,13/07/2013,32.7,18.9,0,6,17.7,21.9,44.3,100,24.24
20130714,195,14/07/2013,32.8,15.8,0,6.7,20.2,20.1,40.4,100,22.37
20130715,196,15/07/2013,32.2,14.6,0,7.3,20.5,17.5,36.4,100,21.41
20130716,197,16/07/2013,32.4,14.3,0,7.1,20.5,16.9,34.7,100,21.3
20130717,198,17/07/2013,32.2,12.8,0,6.8,20.6,15.5,32.2,100,20.3
20130718,199,18/07/2013,32.7,15.2,0,5.7,19.6,17.5,35.4,100,21.97
20130719,200,19/07/2013,33.5,16.7,0,6.3,20.1,20,38.7,100,23.2
20130720,201,20/07/2013,33.4,15.3,0,7.3,19.6,15.4,29.9,88.6,22.3
20130721,202,21/07/2013,31,17.5,0,6.1,19.7,11,24.5,55,22.72
20130722,203,22/07/2013,31.3,18.3,0,8.6,20,13.3,29.1,63.3,23.33
20130723,204,23/07/2013,30.6,15,0,10.5,21,7.2,16.4,42.2,21.03
20130724,205,24/07/2013,27.5,14,0,6.4,22.1,4.5,12.3,28.2,19.22
20130725,206,25/07/2013,27.9,7.4,0,8.1,22.4,4.4,11.7,42.8,15.33
20130726,207,26/07/2013,29.7,6.3,0,4.9,21.8,8.5,20.4,89.1,15.35
20130727,208,27/07/2013,32.2,10.2,0,5.2,21,9.9,20.6,79.6,18.71
20130728,209,28/07/2013,32.7,13.7,0,6,21.1,16.1,32.5,100,21.05
20130729,210,29/07/2013,32.6,14.8,0,5.7,20.8,17.9,36.4,100,21.68
20130730,211,30/07/2013,32.8,13,0,7.3,21.2,14.3,28.7,95.5,20.66
20130731,212,31/07/2013,31.4,13.2,0,7.8,21.3,10.4,22.6,68.6,20.24
20130801,213,1/8/2013,31.2,10.7,0,6.7,22.1,10.3,22.7,80.1,18.63
20130802,214,2/8/2013,32.4,11.4,0,9.8,21.9,10.7,22,79.4,19.52
20130803,215,3/8/2013,30.6,11.2,0,8.1,22.6,5.8,13.2,43.6,18.7
20130804,216,4/8/2013,31.3,8.4,0,7.8,22.8,7.7,16.8,69.9,17.26
20130805,217,5/8/2013,31.1,9.3,0,6,22.9,10.7,23.7,91.4,17.73
20130806,218,6/8/2013,31.1,9.2,0,7.6,23.1,10.2,22.6,87.7,17.67
20130807,219,7/8/2013,31.6,8.9,0,7.2,22.9,9.9,21.3,86.9,17.68
20130808,220,8/8/2013,31.8,8.5,0,7.1,23.2,10.1,21.5,91.1,17.51
20130809,221,9/8/2013,32.1,8.4,0,7.4,23.5,8.5,17.8,77.2,17.56
20130810,222,10/8/2013,32.5,8.5,0,6.3,22.4,8.6,17.6,77.5,17.78
20130811,223,11/8/2013,33.5,10.5,0,6.7,23.1,13.1,25.3,100,19.39
20130812,224,12/8/2013,34.5,11.1,0,6.6,22.9,16.5,30.2,100,20.15
20130813,225,13/08/2013,34.8,12.7,0,6.7,22.6,16.7,30,100,21.25
20130814,226,14/08/2013,35.2,14.3,0,6.4,22.6,18.7,32.9,100,22.38
20130815,227,15/08/2013,36.2,15.2,0,6.6,22.8,20.7,34.5,100,23.32
20130816,228,16/08/2013,35.5,18.5,0,7.5,22.5,22.7,39.3,100,25.07
20130817,229,17/08/2013,35.7,18.8,0,7.2,23.1,22,37.6,100,25.34
20130818,230,18/08/2013,35.5,16.5,0,6.8,23,18.3,31.7,97.5,23.85
20130819,231,19/08/2013,37.2,17.3,0,8.4,23,21.7,34.2,100,25
20130820,232,20/08/2013,37.2,17.2,0,8.1,23.2,21.5,33.9,100,24.93
20130821,233,21/08/2013,36.9,18.2,0,8,23.3,20.6,33,98.6,25.43
20130822,234,22/08/2013,33.2,20,0,8.7,20.6,17.5,34.4,74.9,25.1
20130823,235,23/08/2013,32.4,15.9,0,8.8,24,6.4,13.2,35.4,22.28
20130824,236,24/08/2013,31.3,11.5,0,8.5,24.4,10.6,23.2,78.2,19.16
20130825,237,25/08/2013,32.7,9,0,7.5,24,8.4,17,73.2,18.16
20130826,238,26/08/2013,34.1,15.5,0,7.4,24.2,13.1,24.5,74.4,22.69
20130827,239,27/08/2013,34.5,15.8,0,7.7,24.1,18.6,34,100,23.03
20130828,240,28/08/2013,35,14.4,0,7.5,24.3,17.7,31.5,100,22.37
20130829,241,29/08/2013,35.9,15.8,0,7.7,24.4,18.3,31,100,23.57
20130830,242,30/08/2013,35.7,18.1,0,6.3,22.7,23.9,40.9,100,24.91
20130831,243,31/08/2013,36.7,18.7,0,8.3,24.7,23.1,37.4,100,25.66
20130901,244,1/9/2013,37.2,18.2,0,10,24.3,21.3,33.6,100,25.55
20130902,245,2/9/2013,34.9,15.4,0,9.8,24.1,15.2,27.2,86.9,22.94
20130903,246,3/9/2013,34.6,16.3,0,10.6,23.6,18,32.7,97.2,23.38
20130904,247,4/9/2013,33.6,16.9,0,9.7,23.1,16.5,31.7,85.7,23.36
20130905,248,5/9/2013,33.4,15.7,0,9.1,22.8,17,33,95.4,22.54
20130906,249,6/9/2013,33.4,15.4,0,9.4,22.3,17.2,33.4,98.4,22.36
20130907,250,7/9/2013,33.8,14.8,0,9.9,24.4,14.5,27.6,86.2,22.15
20130908,251,8/9/2013,34.7,17.8,0,8.1,24.8,13.8,25,67.7,24.34
20130909,252,9/9/2013,35.4,22.3,0,8,23.5,18,31.3,66.9,27.37
20130910,253,10/9/2013,36.1,20.4,0,7.8,23.1,24.3,40.7,100,26.47
20130911,254,11/9/2013,37.7,21.5,0,7.9,24,22.9,35.1,89.3,27.76
20130912,255,12/9/2013,37.9,20.8,0,8.5,24.3,23.6,35.8,96.1,27.41
20130913,256,13/09/2013,37.5,22.2,0,8.1,24,21.5,33.3,80.4,28.12
20130914,257,14/09/2013,38.1,22.7,0,8.8,24.4,25.4,38.1,92.1,28.66
20130915,258,15/09/2013,37.5,24.6,0,8,23.3,25.3,39.2,81.8,29.59
20130916,259,16/09/2013,37.9,23.7,0,8.5,24.7,24.9,37.8,85,29.19
20130917,260,17/09/2013,37.6,26.4,0,8,19.2,25.2,38.9,73.2,30.73
20130918,261,18/09/2013,36.1,25.9,0,7.4,21.2,24.9,41.7,74.5,29.84
20130919,262,19/09/2013,37.6,23.5,0,6.4,21.7,26.2,40.4,90.5,28.95
20130920,263,20/09/2013,39.2,24.4,0,9.4,24.2,18.9,26.7,61.9,30.12
20130921,264,21/09/2013,38.5,26.5,0,8.4,21.4,20.5,30.1,59.2,31.14
20130922,265,22/09/2013,33.5,25.3,0,3.8,10.8,22.2,42.9,68.9,28.47
20130923,266,23/09/2013,39,21.5,0,8.2,25,22.2,31.7,86.6,28.27
20130924,267,24/09/2013,38.7,23.5,0,8.5,25.8,18.6,27,64.3,29.38
20130925,268,25/09/2013,38.8,22.5,0,9.4,26.8,21.3,30.8,78.2,28.8
20130926,269,26/09/2013,38.5,20.7,0,9.1,26.4,23.5,34.5,96.3,27.58
20130927,270,27/09/2013,37.8,20.9,0,9.5,26.2,22.1,33.7,89.5,27.44
20130928,271,28/09/2013,37.1,21.7,0,7.9,25.5,23.7,37.6,91.3,27.66
20130929,272,29/09/2013,38.2,22,0,9.9,26.5,23.1,34.5,87.4,28.26
20130930,273,30/09/2013,38.9,19.1,0,9.4,27,20.8,29.9,94.1,26.76
20131001,274,1/10/2013,39.5,20.6,0,9.9,27.3,22.8,31.7,94,27.91
20131002,275,2/10/2013,40.1,21.2,0,9.9,26.7,22.7,30.6,90.2,28.51
20131003,276,3/10/2013,38.6,26.5,0,9.2,21.8,25.6,37.4,74,31.18
20131004,277,4/10/2013,38.1,20.7,0,11.6,28.7,13.9,20.9,57,27.43
20131005,278,5/10/2013,38.6,18.7,0,8.5,28.6,21.3,31.1,98.8,26.4
20131006,279,6/10/2013,38.4,22.7,0,8.6,27.3,21.9,32.3,79.4,28.77
20131007,280,7/10/2013,39,24.1,0,9.3,26.3,21.7,31,72.3,29.86
20131008,281,8/10/2013,39.6,26.7,0,8.1,21.5,24.7,34.2,70.5,31.69
20131009,282,9/10/2013,41.2,25.6,0,9.8,26,18.2,23.1,55.5,31.63
20131010,283,10/10/2013,40.7,26.5,0,11.5,27.1,18,23.5,52,31.99
20131011,284,11/10/2013,39.5,24.1,0,9.5,28.3,21.9,30.5,73,30.06
20131012,285,12/10/2013,40.1,23.9,0,10.5,28.2,21.3,28.7,71.8,30.16
20131013,286,13/10/2013,40.7,25.5,0,8.7,27.9,24.5,32,75.1,31.38
20131014,287,14/10/2013,36.9,27,0,7.3,16,26.7,42.8,74.9,30.83
20131015,288,15/10/2013,35.5,24.6,21.9,6.6,19.3,25,43.2,80.9,28.82
20131016,289,16/10/2013,38.1,24.2,0,9.8,21.9,22.6,33.9,74.9,29.58
20131017,290,17/10/2013,40.3,24.9,0,8.7,22.9,26.5,35.4,84.2,30.86
20131018,291,18/10/2013,40,24.9,0,9.3,24.5,25,33.9,79.4,30.74
20131019,292,19/10/2013,40,22.2,0,8.6,26.8,25,33.9,93.5,29.08
20131020,293,20/10/2013,40.8,25.3,0,10.7,27.4,25.6,33.3,79.4,31.29
20131021,294,21/10/2013,39.6,24.6,0,8.1,26,25.2,34.9,81.5,30.4
20131022,295,22/10/2013,39.9,27,0,9.8,25.1,25.8,35.2,72.4,31.99
20131023,296,23/10/2013,37.9,27.4,0,9.3,22.9,27.1,41.1,74.3,31.46
20131024,297,24/10/2013,39.3,24.3,0,9.3,23.4,25.7,36.2,84.6,30.1
20131025,298,25/10/2013,39.6,25.8,0,9.4,26.7,12,16.6,36.1,31.14
20131026,299,26/10/2013,41.2,22.7,0,13.5,28.4,21.8,27.7,79,29.85
20131027,300,27/10/2013,40.4,27.6,0,10.7,22,27.7,36.8,75,32.55
20131028,301,28/10/2013,39,24.4,0,8.1,26.1,25,35.8,81.8,30.05
20131029,302,29/10/2013,39.5,24.8,0,8.8,27,25.5,35.5,81.5,30.48
20131030,303,30/10/2013,39.4,25.7,0,8.3,21.7,23.5,32.9,71.2,31
20131031,304,31/10/2013,40.5,26,0,11.5,22.1,23.8,31.4,70.8,31.61
20131101,305,1/11/2013,40.9,24.1,0,11.1,27.9,24.1,31.1,80.3,30.6
20131102,306,2/11/2013,40.8,24.3,0,9.2,29.3,25.8,33.5,85,30.68
20131103,307,3/11/2013,40.7,25.8,0,8.8,27.7,25.8,33.7,77.7,31.56
20131104,308,4/11/2013,39.4,26.6,0,10.4,22,27,37.8,77.5,31.55
20131105,309,5/11/2013,39.9,24.2,0.2,7.5,28.7,24.6,33.5,81.5,30.27
20131106,310,6/11/2013,40.4,22.4,0,10.8,28.3,26.2,34.8,96.8,29.36
20131107,311,7/11/2013,40.3,25.1,0,11.9,28.6,25.3,33.8,79.4,30.98
20131108,312,8/11/2013,39.8,27.3,0,10.6,27.9,27.1,37.1,74.7,32.13
20131109,313,9/11/2013,40.8,27.5,0,8.1,27.1,26.2,34,71.4,32.64
20131110,314,10/11/2013,39.4,26.2,0,10.3,24.9,23.6,33,69.4,31.3
20131111,315,11/11/2013,38.9,24.5,26.4,9.9,25.8,27.3,39.2,88.8,30.07
20131112,316,12/11/2013,39.5,24.1,0,9,26.3,24.8,34.5,82.6,30.06
20131113,317,13/11/2013,36.5,24.7,2,6.7,21.5,25.7,42.1,82.6,29.26
20131114,318,14/11/2013,38.7,24.5,3,9.3,25.3,25.4,36.9,82.6,29.99
20131115,319,15/11/2013,38.4,24.3,7.4,9.2,26.8,26,38.4,85.6,29.75
20131116,320,16/11/2013,40,26.8,0,8.4,28.4,27.7,37.5,78.6,31.9
20131117,321,17/11/2013,40.4,27.3,0,13.5,24.6,29.3,38.9,80.8,32.37
20131118,322,18/11/2013,38.9,24,2,6.3,22.2,27,38.8,90.5,29.76
20131119,323,19/11/2013,38.2,25.2,2,6.3,21.6,27.9,41.7,87.1,30.23
20131120,324,20/11/2013,34.4,25.5,0,4.4,13.1,27.5,50.6,84.3,28.94
20131121,325,21/11/2013,37.6,24.1,0.4,7.9,27.3,27.5,42.4,91.6,29.32
20131122,326,22/11/2013,35.1,25.8,0,4.1,14.5,28.9,51.1,87,29.4
20131123,327,23/11/2013,35.9,24.7,0.2,5.3,17.8,29.4,49.8,94.5,29.03
20131124,328,24/11/2013,29.2,24.8,0,1,5.1,30,74,95.9,26.5
20131125,329,25/11/2013,33.1,23.5,26,4.1,16.6,29.7,58.7,100,27.21
20131126,330,26/11/2013,35.9,23.8,29,8.3,22,32,54.2,100,28.48
20131127,331,27/11/2013,34.2,23.6,31.6,5.9,21.4,29.2,54.3,100,27.7
20131128,332,28/11/2013,36.5,25,12.2,4.7,26,31.8,52.1,100,29.45
20131129,333,29/11/2013,35.8,24.1,0,6.4,24.2,27.4,46.6,91.3,28.62
20131130,334,30/11/2013,37.2,24.3,0,10,26.1,31.3,49.3,100,29.29
20131201,335,1/12/2013,36.7,22.8,24.8,10,27.6,28.4,46,100,28.18
20131202,336,2/12/2013,33.2,25.6,21,3.9,15.5,30.8,60.5,93.8,28.54
20131203,337,3/12/2013,34.8,23.7,21,4.3,17.3,29.7,53.4,100,27.99
20131204,338,4/12/2013,36.8,24.3,0,7.9,24.8,30.3,48.8,99.8,29.13
20131205,339,5/12/2013,34.5,23.6,32.4,7.1,19.4,29.3,53.6,100,27.82
20131206,340,6/12/2013,35.6,22.8,1,7.9,26.6,27.8,47.8,100,27.75
20131207,341,7/12/2013,37.4,24.6,0,7.9,29.3,26.9,41.9,87,29.55
20131208,342,8/12/2013,38.2,23.7,0,7.4,28.2,27.6,41.2,94.2,29.31
20131209,343,9/12/2013,36.5,25.7,0,4.6,24.4,30.8,50.4,93.3,29.88
20131210,344,10/12/2013,38.4,25.6,0,8,27.9,30.5,45,92.9,30.55
20131211,345,11/12/2013,38.4,27.3,0,7.8,27.9,33.1,48.9,91.2,31.59
20131212,346,12/12/2013,38.3,25.5,0,8.7,28.2,33.7,50,100,30.45
20131213,347,13/12/2013,38.5,26.6,0,8.9,25.6,28.6,42,82.1,31.2
20131214,348,14/12/2013,38.7,25.7,0,7.7,26.6,26.7,38.8,80.9,30.73
20131215,349,15/12/2013,38.8,25.3,0,8,24.9,26.1,37.7,81,30.52
20131216,350,16/12/2013,38,24.9,0,9.9,22.9,25.4,38.3,80.7,29.97
20131217,351,17/12/2013,37.1,22.9,1.2,6.2,25.8,26.9,42.6,96.4,28.39
20131218,352,18/12/2013,37.3,23.5,0,6.5,25.5,27.2,42.6,94,28.84
20131219,353,19/12/2013,38.1,22.5,0,8.7,28.7,27.7,41.6,100,28.53
20131220,354,20/12/2013,37,24.2,0,7.9,26.9,29.2,46.5,96.7,29.15
20131221,355,21/12/2013,37.9,25.2,0,7,28.3,29.9,45.4,93.3,30.11
20131222,356,22/12/2013,37.3,25.5,0,7.7,25.9,28.8,45.1,88.3,30.06
20131223,357,23/12/2013,37.6,24.8,0,7.2,25.9,27.1,41.8,86.6,29.75
20131224,358,24/12/2013,35.5,25.8,0,5.7,20.8,29.9,51.7,90,29.55
20131225,359,25/12/2013,35.4,24.9,7,5.7,16.4,32.3,56.2,100,28.96
20131226,360,26/12/2013,29.3,24.1,16.2,1,9.1,31.5,77.3,100,26.11
20131227,361,27/12/2013,32.8,24.6,2,3.7,18.5,28.7,57.7,92.8,27.77
20131228,362,28/12/2013,34.8,26,0,6.1,25,30.4,54.7,90.5,29.4
20131229,363,29/12/2013,33.9,23.4,40,4.3,25,27.6,52.2,95.9,27.46
20131230,364,30/12/2013,37.1,25,0,7.5,29,30.7,48.7,96.9,29.68
20131231,365,31/12/2013,36.1,25.1,0,6.2,24.4,29.3,49,92,29.35
20140101,1,1/1/2014,37.7,24.8,7.4,6.6,28.5,30.1,46.2,96.2,29.79
20140102,2,2/1/2014,38.6,26.7,0,8,28.4,31.9,46.6,91.1,31.3
20140103,3,3/1/2014,37.1,27.7,0,10.1,26.5,32.2,51,86.7,31.34
20140104,4,4/1/2014,36.1,22.3,27.8,7.8,24.7,27.5,46,100,27.64
20140105,5,5/1/2014,36.9,24.7,0,5.9,22.7,25.5,40.9,82,29.42
20140106,6,6/1/2014,37.5,24.7,0,6.3,27.3,28.1,43.6,90.3,29.65
20140107,7,7/1/2014,38.2,20.5,0,8.4,29.1,18,26.9,74.7,27.34
20140108,8,8/1/2014,39.9,20.1,0,8.8,29.3,17.3,23.6,73.6,27.76
20140109,9,9/1/2014,40.2,19.8,0,9,29.3,25.4,34.1,100,27.69
20140110,10,10/1/2014,37.1,25,0,6.9,25.9,26.5,42,83.7,29.68
20140111,11,11/1/2014,35.3,23.9,4.2,5.5,23.1,27.5,48.1,92.7,28.31
20140112,12,12/1/2014,34.7,23,5.6,8.5,19.1,27.9,50.4,99.3,27.52
20140113,13,13/01/2014,30.6,24.1,4.4,1.6,9.5,28.7,65.4,95.6,26.61
20140114,14,14/01/2014,31.1,24.4,15,3.9,8.4,30.1,66.6,98.5,26.99
20140115,15,15/01/2014,31.4,25,7.8,4,12.3,29.5,64.2,93.2,27.47
20140116,16,16/01/2014,32,24.1,28.2,4.9,16.2,29.6,62.3,98.6,27.15
20140117,17,17/01/2014,30.6,25.1,6.8,2.6,10.9,29.6,67.4,92.9,27.23
20140118,18,18/01/2014,33.7,24,3,6.9,21.3,29.8,57,99.9,27.75
20140119,19,19/01/2014,32.2,24.7,1.8,4,18.1,29.1,60.5,93.6,27.6
20140120,20,20/01/2014,33.8,24.2,7,5,19.2,29.5,56.1,97.7,27.91
20140121,21,21/01/2014,34.6,25.4,0,5,23.3,29.4,53.5,90.7,28.96
20140122,22,22/01/2014,33.6,23.4,92.8,6.4,19.7,29.8,57.3,100,27.34
20140123,23,23/01/2014,33,24.2,38.6,4.9,20.5,30.4,60.4,100,27.6
20140124,24,24/01/2014,33.1,24.5,10.6,4.2,16.7,32.7,64.6,100,27.83
20140125,25,25/01/2014,34.1,24.1,18.4,5.5,24.5,30.3,56.6,100,27.97
20140126,26,26/01/2014,34.3,25,13.6,5.2,22.5,30.8,56.9,97.3,28.6
20140127,27,27/01/2014,34.7,24.1,13.8,5.2,25.5,29.6,53.5,98.6,28.2
20140128,28,28/01/2014,34.3,24.1,1.4,6.5,25.1,29.6,54.7,98.6,28.04
20140129,29,29/01/2014,33.4,24.4,22.4,7.7,24,30.4,59.1,99.5,27.88
20140130,30,30/01/2014,33.7,24.9,1.2,5.5,22.9,29.5,56.4,93.7,28.3
20140131,31,31/01/2014,32.5,24,1.4,6.4,22.7,28.6,58.5,95.9,27.29
20140201,32,1/2/2014,28,21.1,50.4,6.3,3.8,29,76.7,100,23.77
20140202,33,2/2/2014,32.6,23.1,68.6,5.9,18.6,29.2,59.4,100,26.77
20140203,34,3/2/2014,31.7,23.2,14,9.2,19.7,29.5,63.1,100,26.49
20140204,35,4/2/2014,29.1,24.1,38.6,3,12.1,29.6,73.5,98.6,26.03
20140205,36,5/2/2014,31.5,23.6,1.2,3.1,18.3,28.5,61.7,97.9,26.65
20140206,37,6/2/2014,30.2,25.3,0,3.7,13.5,29.5,68.7,91.5,27.19
20140207,38,7/2/2014,32,23.1,8.8,4.3,10.7,27.6,58,97.7,26.54
20140208,39,8/2/2014,33.1,23.2,31.6,4.4,13.3,29.3,57.9,100,27.03
20140209,40,9/2/2014,35.1,24.2,3.6,5.1,24.2,30.9,54.6,100,28.42
20140210,41,10/2/2014,34.1,24.3,7.4,6,23.2,31.4,58.7,100,28.09
20140211,42,11/2/2014,31.4,24.7,10,1.2,9.4,32.5,70.7,100,27.29
20140212,43,12/2/2014,33.5,24.6,3,5.4,18.5,30.6,59.2,99,28.04
20140213,44,13/02/2014,34.5,23.9,4.2,4.9,25.4,28.8,52.7,97.1,28
20140214,45,14/02/2014,35.2,25,3,8.5,25.8,29.9,52.6,94.4,28.94
20140215,46,15/02/2014,33.9,24.7,0,6.2,23.7,31,58.6,99.7,28.26
